dummy_field	id_set_1	name_set_1	id_set_2	name_set_2
1.0	80458	id_114327	80437	id_114306
0.89	206098	id_286073	19722	id_28559
1.0	179327	id_249204	25513	id_36397
0.955	243400	id_338031	61387	id_87438
0.94	243453	id_338084	163504	id_228004
1.0	121640	id_169779	121636	id_169775
1.0	106950	id_149412	11081	id_15991
1.0	92480	id_129627	47314	id_67727
0.96	107291	id_149931	77368	id_109764
1.0	239989	id_333015	239986	id_333012
1.0	248035	id_344313	247985	id_344262
1.0	210636	id_292507	206275	id_286284
1.0	174332	id_242970	134385	id_187493
0.97	244212	id_338974	244029	id_338791
1.0	197869	id_275101	197723	id_274953
1.0	81772	id_116155	81768	id_116151
1.0	256267	id_355276	256212	id_355220
1.0	207621	id_288227	207617	id_288219
1.0	142798	id_199012	74009	id_105258
1.0	214221	id_297859	141287	id_197186
1.0	782	id_1019	699	id_936
1.0	214216	id_297852	141246	id_197129
0.94	243453	id_338084	163445	id_227927
1.0	135965	id_189582	135937	id_189547
1.0	45252	id_64563	45237	id_64548
0.895	211016	id_293161	183184	id_254739
1.0	95507	id_133375	32132	id_45758
1.0	260513	id_361642	161175	id_224751
1.0	217483	id_302294	141286	id_197184
1.0	216206	id_300723	178928	id_248663
1.0	138597	id_193076	122703	id_171234
1.0	226903	id_314528	91980	id_129103
1.0	100816	id_140931	100815	id_140930
1.0	218859	id_304158	218856	id_304155
1.0	148070	id_206300	134091	id_187130
1.0	124774	id_174117	107407	id_150112
1.0	60140	id_85611	60128	id_85599
1.0	82914	id_117499	57656	id_82066
1.0	242237	id_336362	157827	id_220221
0.91	81874	id_116306	29832	id_42543
1.0	107012	id_149475	3894	id_5795
1.0	16413	id_23664	16400	id_23651
1.0	117550	id_163926	117544	id_163920
1.0	240	id_242	39	id_40
1.0	184546	id_256762	4290	id_6411
1.0	210636	id_292507	206351	id_286397
1.0	260943	id_362113	260934	id_362104
1.0	248964	id_345694	96564	id_134714
0.935	215931	id_300339	152272	id_212292
1.0	187480	id_260473	12180	id_17664
0.94	243453	id_338084	163430	id_227912
1.0	136216	id_190028	127913	id_178558
1.0	95031	id_132724	91187	id_128137
1.0	4417	id_6730	4411	id_6724
0.895	158802	id_221466	84148	id_119043
0.96	238231	id_330586	22016	id_31589
1.0	122033	id_170237	122008	id_170212
1.0	212378	id_295126	212249	id_294996
1.0	227958	id_315737	41988	id_60042
1.0	161761	id_225504	46384	id_66393
0.935	151714	id_211454	99723	id_139356
0.94	243453	id_338084	163494	id_227993
1.0	90744	id_127435	90718	id_127409
1.0	4417	id_6730	4402	id_6715
1.0	158059	id_220555	144235	id_201137
1.0	176395	id_245609	176299	id_245513
0.94	243453	id_338084	163499	id_227998
1.0	114188	id_159443	114148	id_159403
1.0	155009	id_216049	69809	id_98415
1.0	118925	id_166059	114625	id_160026
1.0	47367	id_67780	8236	id_12181
1.0	66624	id_94265	18442	id_26797
1.0	214157	id_297689	112658	id_157149
0.94	29399	id_41746	28336	id_40286
1.0	125999	id_175681	125998	id_175680
1.0	221044	id_307135	13317	id_19189
1.0	90744	id_127435	90742	id_127433
1.0	112648	id_157130	50312	id_71721
1.0	227534	id_315235	227385	id_315080
1.0	240	id_242	81	id_82
1.0	68558	id_96780	68523	id_96742
1.0	233626	id_323774	69865	id_98535
0.94	243453	id_338084	163483	id_227982
1.0	118925	id_166059	114612	id_160001
0.925	246778	id_342533	159903	id_222967
0.965	211039	id_293184	183084	id_254639
1.0	228300	id_316188	33045	id_46870
1.0	204961	id_284540	184143	id_256307
1.0	241159	id_334921	4353	id_6609
1.0	155122	id_216330	86612	id_122266
0.89	82282	id_116803	6962	id_10354
1.0	247238	id_343094	247229	id_343085
1.0	248978	id_345786	101011	id_141318
1.0	65272	id_92480	65264	id_92470
1.0	247308	id_343173	247305	id_343170
1.0	247308	id_343173	247306	id_343171
1.0	18437	id_26785	1892	id_2761
0.92	226183	id_313532	226046	id_313388
1.0	193635	id_269184	193445	id_268988
1.0	193597	id_269140	161411	id_225002
1.0	156386	id_218217	57042	id_81327
1.0	241129	id_334881	241123	id_334873
1.0	211645	id_294010	52153	id_74130
1.0	241129	id_334881	241126	id_334878
0.93	221203	id_307301	167104	id_232890
1.0	241129	id_334881	241128	id_334880
1.0	248974	id_345762	198258	id_275596
1.0	108880	id_152062	85447	id_120812
1.0	171045	id_238338	170977	id_238269
1.0	164912	id_229793	164888	id_229769
1.0	207639	id_288248	207467	id_288049
0.9	208429	id_289369	180972	id_251458
1.0	216244	id_300804	39221	id_56029
1.0	220919	id_307010	13289	id_19161
1.0	7272	id_10829	4725	id_7099
0.9	166962	id_232748	151382	id_211065
1.0	50059	id_71418	50027	id_71386
1.0	32482	id_46204	32463	id_46184
1.0	188182	id_261369	97281	id_135915
1.0	76248	id_108366	76161	id_108279
1.0	2018	id_2946	2012	id_2940
0.975	95007	id_132700	25445	id_36310
1.0	102119	id_142718	102111	id_142710
1.0	95372	id_133174	84539	id_119752
1.0	216223	id_300753	175800	id_244864
1.0	222019	id_308275	110392	id_154176
1.0	234949	id_326280	46029	id_65695
1.0	74197	id_105515	74180	id_105498
0.94	45576	id_65060	15775	id_22782
0.99	133308	id_186003	133215	id_185901
1.0	183640	id_255371	180842	id_251259
1.0	65274	id_92482	65260	id_92465
1.0	107288	id_149923	62540	id_88874
0.895	31755	id_45310	2118	id_3062
1.0	165527	id_230655	123368	id_172199
0.955	173322	id_241461	173321	id_241460
1.0	115609	id_161236	115584	id_161211
1.0	145734	id_203101	140142	id_195549
1.0	213007	id_296043	212983	id_296019
1.0	45722	id_65282	45619	id_65178
1.0	216223	id_300753	136215	id_190027
1.0	249030	id_345896	249028	id_345894
1.0	149038	id_207835	11705	id_16982
1.0	165775	id_230979	165565	id_230694
1.0	216214	id_300735	1897	id_2776
1.0	207574	id_288165	207448	id_288024
1.0	108880	id_152062	85400	id_120765
1.0	151477	id_211160	151406	id_211089
0.925	260600	id_361748	84006	id_118896
0.975	258188	id_358311	212385	id_295133
1.0	192116	id_267188	192098	id_267170
1.0	180843	id_251260	116408	id_162475
1.0	143082	id_199449	8891	id_13041
0.895	161514	id_225111	9535	id_13993
1.0	224778	id_311897	112647	id_157127
1.0	207644	id_288254	207592	id_288184
1.0	113670	id_158598	113578	id_158502
1.0	246096	id_341728	246025	id_341654
1.0	210722	id_292614	210707	id_292591
1.0	183640	id_255371	30805	id_43909
1.0	69193	id_97544	22547	id_32445
1.0	109394	id_152628	109283	id_152514
1.0	218087	id_303221	218079	id_303213
1.0	230641	id_319325	127143	id_177423
1.0	210722	id_292614	210711	id_292598
1.0	84249	id_119223	71885	id_101878
0.965	187209	id_260094	182812	id_254147
1.0	36769	id_52790	36762	id_52775
1.0	36769	id_52790	36768	id_52788
1.0	113670	id_158598	113561	id_158485
1.0	84868	id_120168	84840	id_120140
1.0	257442	id_357033	257430	id_357013
1.0	45722	id_65282	45653	id_65213
1.0	109256	id_152485	67736	id_95777
1.0	183788	id_255627	66109	id_93549
1.0	198963	id_276500	96578	id_134730
0.885	93503	id_130840	93497	id_130833
1.0	230571	id_319252	127081	id_177361
1.0	166962	id_232748	151519	id_211202
1.0	159303	id_222024	159156	id_221871
1.0	226643	id_314151	8838	id_12987
1.0	233626	id_323774	80381	id_114250
0.885	93542	id_130880	93503	id_130840
1.0	131147	id_183075	36582	id_52519
1.0	19682	id_28484	19677	id_28479
1.0	104311	id_145947	104267	id_145903
1.0	92122	id_129260	92085	id_129223
1.0	65808	id_93125	65804	id_93121
0.9	183456	id_255109	115135	id_160662
0.92	224806	id_311925	220968	id_307059
1.0	84182	id_119077	83949	id_118837
1.0	84182	id_119077	83955	id_118843
1.0	84182	id_119077	83954	id_118842
1.0	84182	id_119077	83951	id_118839
1.0	84182	id_119077	83950	id_118838
1.0	118981	id_166118	118919	id_166053
0.895	30803	id_43898	28221	id_40171
0.965	246146	id_341781	184547	id_256764
1.0	212747	id_295662	154200	id_214849
1.0	209662	id_291110	147894	id_205979
1.0	227534	id_315235	227507	id_315208
1.0	200171	id_278274	46365	id_66331
1.0	84182	id_119077	83959	id_118847
1.0	84182	id_119077	83957	id_118845
1.0	84182	id_119077	83958	id_118846
0.945	296	id_298	274	id_276
0.93	210917	id_293062	183046	id_254601
1.0	68602	id_96825	4351	id_6607
1.0	20951	id_30082	20945	id_30076
1.0	74282	id_105602	74221	id_105539
1.0	100542	id_140574	100525	id_140552
0.9	190032	id_263924	72271	id_102680
0.895	210373	id_292168	210312	id_292101
1.0	183604	id_255310	183602	id_255308
1.0	138695	id_193190	47351	id_67764
1.0	258612	id_358816	258516	id_358720
1.0	191225	id_265859	191221	id_265855
1.0	65808	id_93125	65806	id_93123
1.0	234939	id_326266	107285	id_149911
1.0	211868	id_294397	46448	id_66582
1.0	151980	id_211866	151971	id_211855
1.0	212383	id_295131	212368	id_295116
1.0	144192	id_201076	82917	id_117502
1.0	115013	id_160537	114984	id_160506
1.0	246096	id_341728	246089	id_341721
1.0	73979	id_105228	49734	id_70944
1.0	73979	id_105228	49735	id_70946
1.0	224145	id_311137	224130	id_311122
1.0	182181	id_253045	110889	id_154874
1.0	84249	id_119223	71861	id_101842
1.0	153208	id_213541	153191	id_213519
1.0	254700	id_353355	178943	id_248732
1.0	256065	id_355032	46028	id_65694
0.925	228251	id_316134	220779	id_306845
1.0	125836	id_175489	125831	id_175484
1.0	209604	id_291045	92270	id_129417
1.0	125836	id_175489	125833	id_175486
1.0	40590	id_57879	40563	id_57852
1.0	251142	id_348670	251131	id_348659
1.0	161055	id_224617	140706	id_196407
1.0	102776	id_143615	62349	id_88625
1.0	124773	id_174115	30611	id_43596
1.0	26805	id_37980	26588	id_37760
1.0	215893	id_300289	215780	id_300173
1.0	194792	id_270688	194768	id_270664
0.885	90871	id_127621	67815	id_95856
1.0	194945	id_270898	194923	id_270876
0.965	166473	id_232035	165303	id_230386
1.0	237235	id_329274	237228	id_329267
1.0	145819	id_203204	145746	id_203116
1.0	82688	id_117240	82538	id_117064
0.98	139265	id_194096	43132	id_61574
1.0	72679	id_103292	72677	id_103286
0.905	120451	id_168004	50351	id_71761
0.935	107137	id_149611	107082	id_149556
0.895	186429	id_259109	89928	id_126559
1.0	255570	id_354387	213236	id_296352
1.0	205009	id_284588	94792	id_132468
1.0	147113	id_205057	147101	id_205045
1.0	169632	id_236479	169631	id_236478
1.0	180928	id_251394	23165	id_33195
1.0	79377	id_112830	79358	id_112793
0.97	106548	id_148891	106488	id_148831
0.985	106548	id_148891	106489	id_148832
0.94	244607	id_339535	220964	id_307055
1.0	256244	id_355253	256229	id_355238
1.0	98779	id_138052	98756	id_138029
1.0	148572	id_207142	148533	id_207102
1.0	124772	id_174109	39461	id_56296
1.0	74908	id_106621	3425	id_5136
1.0	137583	id_191876	122701	id_171231
1.0	235707	id_327521	230237	id_318775
1.0	248990	id_345853	165721	id_230925
1.0	102045	id_142644	80381	id_114250
1.0	192359	id_267505	124045	id_173047
1.0	210719	id_292611	206237	id_286243
1.0	210692	id_292575	206276	id_286285
0.885	235404	id_326864	4752	id_7126
1.0	148572	id_207142	148546	id_207115
1.0	6028	id_8857	5987	id_8814
1.0	111729	id_155949	111724	id_155944
1.0	148572	id_207142	148560	id_207130
1.0	149370	id_208265	149350	id_208243
1.0	8942	id_13094	8809	id_12953
1.0	85447	id_120812	85400	id_120765
1.0	236409	id_328427	236386	id_328404
1.0	102871	id_143746	70469	id_99484
1.0	248116	id_344445	151384	id_211067
0.925	1462	id_2080	1414	id_2013
1.0	80508	id_114379	80479	id_114350
1.0	207867	id_288527	207841	id_288501
1.0	179454	id_249358	179375	id_249276
0.945	123049	id_171841	123048	id_171840
1.0	21710	id_31240	21626	id_31150
1.0	179449	id_249353	179374	id_249275
0.955	189127	id_262663	189105	id_262641
1.0	125274	id_174795	22031	id_31621
1.0	188430	id_261711	171202	id_238615
1.0	90934	id_127686	90901	id_127653
1.0	112877	id_157549	25507	id_36391
1.0	232487	id_322311	232433	id_322255
1.0	131184	id_183114	36554	id_52491
0.91	85114	id_120457	85113	id_120456
0.965	190869	id_265354	190864	id_265349
0.97	232673	id_322538	232634	id_322499
1.0	194792	id_270688	194789	id_270685
1.0	193647	id_269197	153207	id_213540
1.0	121891	id_170080	121887	id_170075
1.0	140887	id_196597	44782	id_63944
1.0	142798	id_199012	74134	id_105392
1.0	114196	id_159451	113936	id_159185
1.0	159303	id_222024	159137	id_221852
1.0	71536	id_101257	71531	id_101251
0.935	161099	id_224665	100572	id_140623
1.0	199437	id_277087	199435	id_277085
1.0	37281	id_53586	37250	id_53554
1.0	87183	id_123167	43082	id_61517
1.0	229733	id_318045	192181	id_267280
1.0	96564	id_134714	22477	id_32346
1.0	96564	id_134714	46441	id_66550
1.0	59165	id_84268	59161	id_84264
1.0	205009	id_284588	5219	id_7743
1.0	186254	id_258833	186240	id_258819
1.0	81506	id_115670	81505	id_115669
1.0	79086	id_112455	57244	id_81578
1.0	145754	id_203124	12873	id_18571
1.0	126319	id_176127	9963	id_14521
1.0	234952	id_326283	180943	id_251423
1.0	228194	id_316064	189415	id_262975
1.0	2912	id_4297	2894	id_4279
1.0	210945	id_293090	183116	id_254671
1.0	92588	id_129735	62705	id_89144
1.0	200895	id_279250	25432	id_36296
1.0	257548	id_357367	178943	id_248732
0.905	220001	id_305802	63953	id_90698
1.0	135718	id_189238	135715	id_189235
1.0	190444	id_264752	91308	id_128289
1.0	217464	id_302275	216942	id_301740
1.0	18262	id_26554	18210	id_26500
1.0	155827	id_217399	155814	id_217384
1.0	139083	id_193779	139081	id_193777
1.0	171859	id_239523	18439	id_26789
1.0	204961	id_284540	184226	id_256390
1.0	204961	id_284540	184222	id_256386
1.0	77784	id_110525	43138	id_61581
1.0	189336	id_262881	189312	id_262854
1.0	249009	id_345875	236826	id_328850
1.0	66045	id_93463	66001	id_93409
1.0	220074	id_305875	220071	id_305872
0.985	149073	id_207870	11755	id_17032
1.0	105771	id_147838	46361	id_66324
1.0	85151	id_120497	85144	id_120488
1.0	155827	id_217399	155821	id_217392
1.0	243942	id_338679	203159	id_282095
1.0	18260	id_26552	18207	id_26497
1.0	65655	id_92955	65464	id_92732
0.905	185080	id_257401	181	id_183
1.0	93542	id_130880	93497	id_130833
0.905	104653	id_146349	89926	id_126557
1.0	247870	id_344036	110381	id_154163
1.0	158882	id_221563	158881	id_221561
1.0	47672	id_68085	3885	id_5786
1.0	161157	id_224731	28606	id_40623
1.0	260548	id_361681	216204	id_300712
1.0	139246	id_194034	91444	id_128434
1.0	199744	id_277445	199676	id_277371
1.0	32113	id_45739	32041	id_45664
0.935	130355	id_181984	12819	id_18502
1.0	59777	id_85066	59731	id_85020
1.0	41278	id_58739	41274	id_58735
1.0	207430	id_288003	44339	id_63411
1.0	132938	id_185430	132839	id_185324
1.0	243942	id_338679	203139	id_282066
1.0	115735	id_161391	115726	id_161382
1.0	224331	id_311348	224324	id_311341
1.0	99882	id_139583	33020	id_46829
1.0	248966	id_345698	190200	id_264167
1.0	113409	id_158311	69864	id_98533
1.0	149075	id_207872	11723	id_17000
1.0	226663	id_314171	100570	id_140619
0.955	62334	id_88610	62034	id_88261
1.0	87520	id_123656	87471	id_123606
1.0	257547	id_357362	18451	id_26822
1.0	185459	id_257901	104110	id_145621
1.0	185459	id_257901	104112	id_145623
1.0	186865	id_259586	177542	id_246977
1.0	204291	id_283691	94872	id_132550
1.0	145722	id_203088	62265	id_88495
1.0	65272	id_92480	65153	id_92354
1.0	186654	id_259374	186575	id_259295
1.0	65618	id_92912	65543	id_92817
1.0	91865	id_128973	9553	id_14011
1.0	83912	id_118792	83881	id_118758
0.94	216242	id_300801	50541	id_71953
1.0	59548	id_84721	59430	id_84568
1.0	165437	id_230550	119472	id_166637
1.0	207518	id_288103	207310	id_287875
0.895	202272	id_280949	150865	id_210337
0.89	84724	id_119988	84676	id_119940
1.0	207551	id_288139	207440	id_288016
1.0	233452	id_323474	105759	id_147777
1.0	106930	id_149392	106907	id_149369
1.0	237977	id_330288	44889	id_64066
1.0	156355	id_218186	148325	id_206766
1.0	185102	id_257426	92047	id_129185
1.0	155090	id_216135	7274	id_10833
1.0	104144	id_145669	14972	id_21618
1.0	222665	id_309162	222640	id_309137
1.0	190209	id_264196	161205	id_224792
1.0	234942	id_326272	145817	id_203202
1.0	184216	id_256380	184188	id_256352
1.0	144612	id_201663	144573	id_201624
0.89	147303	id_205255	50106	id_71465
0.94	197205	id_274094	119628	id_166877
0.96	53362	id_75797	53271	id_75703
1.0	185861	id_258326	185859	id_258324
1.0	136237	id_190055	136200	id_190005
1.0	85449	id_120814	85399	id_120764
1.0	84182	id_119077	83962	id_118850
1.0	84182	id_119077	83963	id_118851
1.0	209684	id_291137	125227	id_174688
1.0	84182	id_119077	83961	id_118849
1.0	228402	id_316324	228349	id_316271
0.935	186780	id_259500	186649	id_259369
1.0	149929	id_208988	2420	id_3455
1.0	135565	id_189055	135525	id_189007
1.0	207644	id_288254	207463	id_288041
1.0	102811	id_143664	3892	id_5793
1.0	234331	id_325007	107306	id_149970
0.925	207081	id_287480	138078	id_192471
1.0	257483	id_357152	178945	id_248736
1.0	84182	id_119077	83975	id_118864
1.0	240713	id_334158	240705	id_334150
1.0	18437	id_26785	17102	id_24746
1.0	226867	id_314488	177997	id_247473
0.915	180241	id_250382	144861	id_201929
1.0	28846	id_40989	28831	id_40971
1.0	113670	id_158598	113595	id_158523
1.0	135565	id_189055	135544	id_189028
0.95	244779	id_339858	244733	id_339812
1.0	112788	id_157419	13551	id_19545
1.0	119472	id_166637	96574	id_134725
1.0	74665	id_106279	74604	id_106211
1.0	95414	id_133219	54413	id_77346
1.0	138195	id_192588	67356	id_95346
1.0	218048	id_303182	26789	id_37964
1.0	116998	id_163232	116994	id_163228
1.0	84182	id_119077	83998	id_118887
1.0	37472	id_53788	37268	id_53572
1.0	65274	id_92482	65146	id_92347
1.0	84182	id_119077	83992	id_118881
1.0	84182	id_119077	83990	id_118879
1.0	120456	id_168039	91309	id_128290
1.0	200170	id_278270	175220	id_244071
1.0	130533	id_182172	130515	id_182154
1.0	108907	id_152092	108903	id_152088
0.9	222140	id_308442	222065	id_308366
1.0	30800	id_43894	7329	id_11024
1.0	85150	id_120496	85130	id_120473
1.0	142625	id_198824	142427	id_198623
1.0	109394	id_152628	109159	id_152386
1.0	181608	id_252195	181567	id_252154
1.0	84147	id_119042	83949	id_118837
1.0	69834	id_98483	31292	id_44688
1.0	205443	id_285240	205391	id_285188
1.0	119908	id_167211	119884	id_167187
1.0	214323	id_298098	131082	id_182991
0.9	240616	id_333936	235386	id_326839
1.0	214949	id_298974	30647	id_43687
1.0	184020	id_256053	178927	id_248662
0.95	199433	id_277083	199406	id_277056
0.96	172574	id_240438	30658	id_43698
1.0	122950	id_171705	3292	id_4874
1.0	84147	id_119042	83957	id_118845
1.0	84147	id_119042	83958	id_118846
1.0	240160	id_333210	239998	id_333024
1.0	122950	id_171705	3295	id_4880
1.0	84147	id_119042	83959	id_118847
1.0	230337	id_318992	230335	id_318990
1.0	32483	id_46205	32479	id_46201
1.0	84147	id_119042	83950	id_118838
1.0	84147	id_119042	83951	id_118839
1.0	84147	id_119042	83954	id_118842
1.0	84147	id_119042	83955	id_118843
1.0	150410	id_209563	150378	id_209531
1.0	151986	id_211874	129569	id_180895
1.0	38578	id_55201	38569	id_55192
0.965	101285	id_141668	35136	id_50234
1.0	260222	id_361351	152981	id_213224
1.0	112700	id_157252	90184	id_126831
1.0	112700	id_157252	90185	id_126832
1.0	112700	id_157252	90186	id_126834
1.0	8680	id_12762	8652	id_12734
1.0	178450	id_248171	124300	id_173418
